policy,subject,trial,t_ref_ms,event_type,decoded_class,confidence,intent,correct,unsafe,note
Policy_A_Direct,9,126,562502.382,ACCEPTED,1,0.9894,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.989, correct=True, unsafe=False)"
Policy_A_Direct,9,127,567000.0,WINDOW,0,0.9898,,,,"EEG epoch received — trial 127, subject 9"
Policy_A_Direct,9,127,567000.1,INFERENCE,0,0.9898,,,,"Decoder output: class=0, conf=0.990, latency=2.40ms"
Policy_A_Direct,9,127,567002.401,ACCEPTED,0,0.9898,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.990, correct=True, unsafe=False)"
Policy_A_Direct,9,128,571500.0,WINDOW,1,0.6626,,,,"EEG epoch received — trial 128, subject 9"
Policy_A_Direct,9,128,571500.1,INFERENCE,1,0.6626,,,,"Decoder output: class=1, conf=0.663, latency=2.48ms"
Policy_A_Direct,9,128,571502.479,ACCEPTED,1,0.6626,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.663, correct=True, unsafe=False)"
Policy_A_Direct,9,129,576000.0,WINDOW,1,0.9451,,,,"EEG epoch received — trial 129, subject 9"
Policy_A_Direct,9,129,576000.1,INFERENCE,1,0.9451,,,,"Decoder output: class=1, conf=0.945, latency=2.40ms"
Policy_A_Direct,9,129,576002.399,ACCEPTED,1,0.9451,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.945, correct=True, unsafe=False)"
Policy_A_Direct,9,130,580500.0,WINDOW,1,0.71,,,,"EEG epoch received — trial 130, subject 9"
Policy_A_Direct,9,130,580500.1,INFERENCE,1,0.71,,,,"Decoder output: class=1, conf=0.710, latency=2.42ms"
Policy_A_Direct,9,130,580502.421,ACCEPTED,1,0.71,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.710, correct=True, unsafe=False)"
Policy_A_Direct,9,131,585000.0,WINDOW,1,0.8883,,,,"EEG epoch received — trial 131, subject 9"
Policy_A_Direct,9,131,585000.1,INFERENCE,1,0.8883,,,,"Decoder output: class=1, conf=0.888, latency=2.41ms"
Policy_A_Direct,9,131,585002.412,ACCEPTED,1,0.8883,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.888, correct=False, unsafe=True)"
Policy_A_Direct,9,132,589500.0,WINDOW,1,0.8466,,,,"EEG epoch received — trial 132, subject 9"
Policy_A_Direct,9,132,589500.1,INFERENCE,1,0.8466,,,,"Decoder output: class=1, conf=0.847, latency=2.35ms"
Policy_A_Direct,9,132,589502.351,ACCEPTED,1,0.8466,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.847, correct=True, unsafe=False)"
Policy_A_Direct,9,133,594000.0,WINDOW,0,0.7425,,,,"EEG epoch received — trial 133, subject 9"
Policy_A_Direct,9,133,594000.1,INFERENCE,0,0.7425,,,,"Decoder output: class=0, conf=0.743, latency=2.46ms"
Policy_A_Direct,9,133,594002.456,ACCEPTED,0,0.7425,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.743, correct=True, unsafe=False)"
Policy_A_Direct,9,134,598500.0,WINDOW,1,0.6176,,,,"EEG epoch received — trial 134, subject 9"
Policy_A_Direct,9,134,598500.1,INFERENCE,1,0.6176,,,,"Decoder output: class=1, conf=0.618, latency=2.40ms"
Policy_A_Direct,9,134,598502.398,ACCEPTED,1,0.6176,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.618, correct=False, unsafe=True)"
Policy_A_Direct,9,135,603000.0,WINDOW,0,0.6157,,,,"EEG epoch received — trial 135, subject 9"
Policy_A_Direct,9,135,603000.1,INFERENCE,0,0.6157,,,,"Decoder output: class=0, conf=0.616, latency=2.42ms"
Policy_A_Direct,9,135,603002.421,ACCEPTED,0,0.6157,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.616, correct=True, unsafe=False)"
Policy_A_Direct,9,136,607500.0,WINDOW,1,0.9931,,,,"EEG epoch received — trial 136, subject 9"
Policy_A_Direct,9,136,607500.1,INFERENCE,1,0.9931,,,,"Decoder output: class=1, conf=0.993, latency=2.37ms"
Policy_A_Direct,9,136,607502.365,ACCEPTED,1,0.9931,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.993, correct=True, unsafe=False)"
Policy_A_Direct,9,137,612000.0,WINDOW,0,0.8942,,,,"EEG epoch received — trial 137, subject 9"
Policy_A_Direct,9,137,612000.1,INFERENCE,0,0.8942,,,,"Decoder output: class=0, conf=0.894, latency=2.43ms"
Policy_A_Direct,9,137,612002.43,ACCEPTED,0,0.8942,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.894, correct=True, unsafe=False)"
Policy_A_Direct,9,138,616500.0,WINDOW,0,0.8067,,,,"EEG epoch received — trial 138, subject 9"
Policy_A_Direct,9,138,616500.1,INFERENCE,0,0.8067,,,,"Decoder output: class=0, conf=0.807, latency=2.44ms"
Policy_A_Direct,9,138,616502.441,ACCEPTED,0,0.8067,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.807, correct=True, unsafe=False)"
Policy_A_Direct,9,139,621000.0,WINDOW,0,0.7909,,,,"EEG epoch received — trial 139, subject 9"
Policy_A_Direct,9,139,621000.1,INFERENCE,0,0.7909,,,,"Decoder output: class=0, conf=0.791, latency=2.42ms"
Policy_A_Direct,9,139,621002.416,ACCEPTED,0,0.7909,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.791, correct=True, unsafe=False)"
Policy_A_Direct,9,140,625500.0,WINDOW,1,0.704,,,,"EEG epoch received — trial 140, subject 9"
Policy_A_Direct,9,140,625500.1,INFERENCE,1,0.704,,,,"Decoder output: class=1, conf=0.704, latency=2.37ms"
Policy_A_Direct,9,140,625502.373,ACCEPTED,1,0.704,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.704, correct=False, unsafe=True)"
Policy_A_Direct,9,141,630000.0,WINDOW,1,0.9876,,,,"EEG epoch received — trial 141, subject 9"
Policy_A_Direct,9,141,630000.1,INFERENCE,1,0.9876,,,,"Decoder output: class=1, conf=0.988, latency=2.40ms"
Policy_A_Direct,9,141,630002.397,ACCEPTED,1,0.9876,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.988, correct=True, unsafe=False)"
Policy_A_Direct,9,142,634500.0,WINDOW,1,0.8529,,,,"EEG epoch received — trial 142, subject 9"
Policy_A_Direct,9,142,634500.1,INFERENCE,1,0.8529,,,,"Decoder output: class=1, conf=0.853, latency=2.40ms"
Policy_A_Direct,9,142,634502.404,ACCEPTED,1,0.8529,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.853, correct=True, unsafe=False)"
Policy_A_Direct,9,143,639000.0,WINDOW,1,0.8943,,,,"EEG epoch received — trial 143, subject 9"
Policy_A_Direct,9,143,639000.1,INFERENCE,1,0.8943,,,,"Decoder output: class=1, conf=0.894, latency=2.43ms"
Policy_A_Direct,9,143,639002.428,ACCEPTED,1,0.8943,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.894, correct=True, unsafe=False)"
Policy_A_Direct,9,144,643500.0,WINDOW,1,0.9486,,,,"EEG epoch received — trial 144, subject 9"
Policy_A_Direct,9,144,643500.1,INFERENCE,1,0.9486,,,,"Decoder output: class=1, conf=0.949, latency=2.35ms"
Policy_A_Direct,9,144,643502.346,ACCEPTED,1,0.9486,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.949, correct=False, unsafe=True)"
Policy_A_Direct,9,145,648000.0,WINDOW,0,0.9827,,,,"EEG epoch received — trial 145, subject 9"
Policy_A_Direct,9,145,648000.1,INFERENCE,0,0.9827,,,,"Decoder output: class=0, conf=0.983, latency=2.38ms"
Policy_A_Direct,9,145,648002.383,ACCEPTED,0,0.9827,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.983, correct=True, unsafe=False)"
Policy_A_Direct,9,146,652500.0,WINDOW,0,0.6544,,,,"EEG epoch received — trial 146, subject 9"
Policy_A_Direct,9,146,652500.1,INFERENCE,0,0.6544,,,,"Decoder output: class=0, conf=0.654, latency=2.34ms"
Policy_A_Direct,9,146,652502.342,ACCEPTED,0,0.6544,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.654, correct=True, unsafe=False)"
Policy_A_Direct,9,147,657000.0,WINDOW,1,0.9906,,,,"EEG epoch received — trial 147, subject 9"
Policy_A_Direct,9,147,657000.1,INFERENCE,1,0.9906,,,,"Decoder output: class=1, conf=0.991, latency=2.34ms"
Policy_A_Direct,9,147,657002.339,ACCEPTED,1,0.9906,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.991, correct=True, unsafe=False)"
Policy_A_Direct,9,148,661500.0,WINDOW,1,0.8052,,,,"EEG epoch received — trial 148, subject 9"
Policy_A_Direct,9,148,661500.1,INFERENCE,1,0.8052,,,,"Decoder output: class=1, conf=0.805, latency=2.35ms"
Policy_A_Direct,9,148,661502.345,ACCEPTED,1,0.8052,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.805, correct=False, unsafe=True)"
Policy_A_Direct,9,149,666000.0,WINDOW,1,0.9686,,,,"EEG epoch received — trial 149, subject 9"
Policy_A_Direct,9,149,666000.1,INFERENCE,1,0.9686,,,,"Decoder output: class=1, conf=0.969, latency=2.41ms"
Policy_A_Direct,9,149,666002.407,ACCEPTED,1,0.9686,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.969, correct=True, unsafe=False)"
Policy_A_Direct,9,150,670500.0,WINDOW,1,0.9392,,,,"EEG epoch received — trial 150, subject 9"
Policy_A_Direct,9,150,670500.1,INFERENCE,1,0.9392,,,,"Decoder output: class=1, conf=0.939, latency=2.37ms"
Policy_A_Direct,9,150,670502.367,ACCEPTED,1,0.9392,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.939, correct=True, unsafe=False)"
Policy_A_Direct,9,151,675000.0,WINDOW,1,0.9615,,,,"EEG epoch received — trial 151, subject 9"
Policy_A_Direct,9,151,675000.1,INFERENCE,1,0.9615,,,,"Decoder output: class=1, conf=0.962, latency=2.38ms"
Policy_A_Direct,9,151,675002.376,ACCEPTED,1,0.9615,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.962, correct=True, unsafe=False)"
Policy_A_Direct,9,152,679500.0,WINDOW,1,0.6919,,,,"EEG epoch received — trial 152, subject 9"
Policy_A_Direct,9,152,679500.1,INFERENCE,1,0.6919,,,,"Decoder output: class=1, conf=0.692, latency=2.42ms"
Policy_A_Direct,9,152,679502.418,ACCEPTED,1,0.6919,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.692, correct=True, unsafe=False)"
Policy_A_Direct,9,153,684000.0,WINDOW,1,0.7793,,,,"EEG epoch received — trial 153, subject 9"
Policy_A_Direct,9,153,684000.1,INFERENCE,1,0.7793,,,,"Decoder output: class=1, conf=0.779, latency=2.39ms"
Policy_A_Direct,9,153,684002.387,ACCEPTED,1,0.7793,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.779, correct=False, unsafe=True)"
Policy_A_Direct,9,154,688500.0,WINDOW,1,0.5083,,,,"EEG epoch received — trial 154, subject 9"
Policy_A_Direct,9,154,688500.1,INFERENCE,1,0.5083,,,,"Decoder output: class=1, conf=0.508, latency=2.38ms"
Policy_A_Direct,9,154,688502.378,ACCEPTED,1,0.5083,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.508, correct=True, unsafe=False)"
Policy_A_Direct,9,155,693000.0,WINDOW,0,0.9903,,,,"EEG epoch received — trial 155, subject 9"
Policy_A_Direct,9,155,693000.1,INFERENCE,0,0.9903,,,,"Decoder output: class=0, conf=0.990, latency=2.38ms"
Policy_A_Direct,9,155,693002.381,ACCEPTED,0,0.9903,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.990, correct=True, unsafe=False)"
Policy_A_Direct,9,156,697500.0,WINDOW,0,0.8374,,,,"EEG epoch received — trial 156, subject 9"
Policy_A_Direct,9,156,697500.1,INFERENCE,0,0.8374,,,,"Decoder output: class=0, conf=0.837, latency=2.42ms"
Policy_A_Direct,9,156,697502.417,ACCEPTED,0,0.8374,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.837, correct=True, unsafe=False)"
Policy_A_Direct,9,157,702000.0,WINDOW,1,0.9934,,,,"EEG epoch received — trial 157, subject 9"
Policy_A_Direct,9,157,702000.1,INFERENCE,1,0.9934,,,,"Decoder output: class=1, conf=0.993, latency=2.39ms"
Policy_A_Direct,9,157,702002.391,ACCEPTED,1,0.9934,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.993, correct=True, unsafe=False)"
Policy_A_Direct,9,158,706500.0,WINDOW,1,0.9156,,,,"EEG epoch received — trial 158, subject 9"
Policy_A_Direct,9,158,706500.1,INFERENCE,1,0.9156,,,,"Decoder output: class=1, conf=0.916, latency=2.42ms"
Policy_A_Direct,9,158,706502.422,ACCEPTED,1,0.9156,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.916, correct=True, unsafe=False)"
Policy_A_Direct,9,159,711000.0,WINDOW,0,0.9342,,,,"EEG epoch received — trial 159, subject 9"
Policy_A_Direct,9,159,711000.1,INFERENCE,0,0.9342,,,,"Decoder output: class=0, conf=0.934, latency=2.40ms"
Policy_A_Direct,9,159,711002.396,ACCEPTED,0,0.9342,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.934, correct=True, unsafe=False)"
Policy_A_Direct,9,160,715500.0,WINDOW,0,0.7469,,,,"EEG epoch received — trial 160, subject 9"
Policy_A_Direct,9,160,715500.1,INFERENCE,0,0.7469,,,,"Decoder output: class=0, conf=0.747, latency=2.17ms"
Policy_A_Direct,9,160,715502.172,ACCEPTED,0,0.7469,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.747, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,1,1,0.0,WINDOW,1,0.7908,,,,"EEG epoch received — trial 1, subject 1"
Policy_B_ConfidenceGated,1,1,0.1,INFERENCE,1,0.7908,,,,"Decoder output: class=1, conf=0.791, latency=2.25ms"
Policy_B_ConfidenceGated,1,1,2.251,REJECTED,1,0.7908,,,,Below threshold (conf=0.791 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,2,4500.0,WINDOW,0,0.9728,,,,"EEG epoch received — trial 2, subject 1"
Policy_B_ConfidenceGated,1,2,4500.1,INFERENCE,0,0.9728,,,,"Decoder output: class=0, conf=0.973, latency=1.97ms"
Policy_B_ConfidenceGated,1,2,4501.973,PROPOSAL,0,0.9728,,,,"First confident prediction (conf=0.973 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,1,3,9000.0,WINDOW,1,0.6677,,,,"EEG epoch received — trial 3, subject 1"
Policy_B_ConfidenceGated,1,3,9000.1,INFERENCE,1,0.6677,,,,"Decoder output: class=1, conf=0.668, latency=1.87ms"
Policy_B_ConfidenceGated,1,3,9001.872,REJECTED,1,0.6677,,,,Below threshold (conf=0.668 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,4,13500.0,WINDOW,0,0.953,,,,"EEG epoch received — trial 4, subject 1"
Policy_B_ConfidenceGated,1,4,13500.1,INFERENCE,0,0.953,,,,"Decoder output: class=0, conf=0.953, latency=1.95ms"
Policy_B_ConfidenceGated,1,4,13501.953,PROPOSAL,0,0.953,,,,"First confident prediction (conf=0.953 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,1,5,18000.0,WINDOW,0,0.6687,,,,"EEG epoch received — trial 5, subject 1"
Policy_B_ConfidenceGated,1,5,18000.1,INFERENCE,0,0.6687,,,,"Decoder output: class=0, conf=0.669, latency=1.91ms"
Policy_B_ConfidenceGated,1,5,18001.905,REJECTED,0,0.6687,,,,Below threshold (conf=0.669 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,6,22500.0,WINDOW,1,0.73,,,,"EEG epoch received — trial 6, subject 1"
Policy_B_ConfidenceGated,1,6,22500.1,INFERENCE,1,0.73,,,,"Decoder output: class=1, conf=0.730, latency=1.93ms"
Policy_B_ConfidenceGated,1,6,22501.933,REJECTED,1,0.73,,,,Below threshold (conf=0.730 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,7,27000.0,WINDOW,0,0.517,,,,"EEG epoch received — trial 7, subject 1"
Policy_B_ConfidenceGated,1,7,27000.1,INFERENCE,0,0.517,,,,"Decoder output: class=0, conf=0.517, latency=1.88ms"
Policy_B_ConfidenceGated,1,7,27001.884,REJECTED,0,0.517,,,,Below threshold (conf=0.517 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,8,31500.0,WINDOW,1,0.6927,,,,"EEG epoch received — trial 8, subject 1"
Policy_B_ConfidenceGated,1,8,31500.1,INFERENCE,1,0.6927,,,,"Decoder output: class=1, conf=0.693, latency=2.39ms"
Policy_B_ConfidenceGated,1,8,31502.391,REJECTED,1,0.6927,,,,Below threshold (conf=0.693 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,9,36000.0,WINDOW,1,0.7141,,,,"EEG epoch received — trial 9, subject 1"
Policy_B_ConfidenceGated,1,9,36000.1,INFERENCE,1,0.7141,,,,"Decoder output: class=1, conf=0.714, latency=1.85ms"
Policy_B_ConfidenceGated,1,9,36001.853,REJECTED,1,0.7141,,,,Below threshold (conf=0.714 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,10,40500.0,WINDOW,0,0.7863,,,,"EEG epoch received — trial 10, subject 1"
Policy_B_ConfidenceGated,1,10,40500.1,INFERENCE,0,0.7863,,,,"Decoder output: class=0, conf=0.786, latency=1.86ms"
Policy_B_ConfidenceGated,1,10,40501.864,REJECTED,0,0.7863,,,,Below threshold (conf=0.786 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,11,45000.0,WINDOW,1,0.9653,,,,"EEG epoch received — trial 11, subject 1"
Policy_B_ConfidenceGated,1,11,45000.1,INFERENCE,1,0.9653,,,,"Decoder output: class=1, conf=0.965, latency=1.85ms"
Policy_B_ConfidenceGated,1,11,45001.847,PROPOSAL,1,0.9653,,,,"First confident prediction (conf=0.965 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,12,49500.0,WINDOW,1,0.9406,,,,"EEG epoch received — trial 12, subject 1"
Policy_B_ConfidenceGated,1,12,49500.1,INFERENCE,1,0.9406,,,,"Decoder output: class=1, conf=0.941, latency=2.22ms"
Policy_B_ConfidenceGated,1,12,49502.221,ACCEPTED,1,0.9406,CLASS_1,False,True,"Confirmed command issued: CLASS_1 (conf=0.941, correct=False, unsafe=True)"
Policy_B_ConfidenceGated,1,12,49502.320999999996,RETRY,1,0.9406,CLASS_1,False,True,User repeated class=1 after trial 11 was abstained
Policy_B_ConfidenceGated,1,13,54000.0,WINDOW,1,0.9663,,,,"EEG epoch received — trial 13, subject 1"
Policy_B_ConfidenceGated,1,13,54000.1,INFERENCE,1,0.9663,,,,"Decoder output: class=1, conf=0.966, latency=1.94ms"
Policy_B_ConfidenceGated,1,13,54001.938,PROPOSAL,1,0.9663,,,,"First confident prediction (conf=0.966 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,14,58500.0,WINDOW,0,0.669,,,,"EEG epoch received — trial 14, subject 1"
Policy_B_ConfidenceGated,1,14,58500.1,INFERENCE,0,0.669,,,,"Decoder output: class=0, conf=0.669, latency=1.91ms"
Policy_B_ConfidenceGated,1,14,58501.914,REJECTED,0,0.669,,,,Below threshold (conf=0.669 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,15,63000.0,WINDOW,1,0.9188,,,,"EEG epoch received — trial 15, subject 1"
Policy_B_ConfidenceGated,1,15,63000.1,INFERENCE,1,0.9188,,,,"Decoder output: class=1, conf=0.919, latency=1.88ms"
Policy_B_ConfidenceGated,1,15,63001.877,PROPOSAL,1,0.9188,,,,"First confident prediction (conf=0.919 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,16,67500.0,WINDOW,0,0.9964,,,,"EEG epoch received — trial 16, subject 1"
Policy_B_ConfidenceGated,1,16,67500.1,INFERENCE,0,0.9964,,,,"Decoder output: class=0, conf=0.996, latency=1.82ms"
Policy_B_ConfidenceGated,1,16,67501.822,PROPOSAL,0,0.9964,,,,"First confident prediction (conf=0.996 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,1,17,72000.0,WINDOW,0,0.879,,,,"EEG epoch received — trial 17, subject 1"
Policy_B_ConfidenceGated,1,17,72000.1,INFERENCE,0,0.879,,,,"Decoder output: class=0, conf=0.879, latency=2.09ms"
Policy_B_ConfidenceGated,1,17,72002.092,ACCEPTED,0,0.879,CLASS_0,True,False,"Confirmed command issued: CLASS_0 (conf=0.879, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,1,17,72002.19200000001,RETRY,0,0.879,CLASS_0,True,False,User repeated class=0 after trial 16 was abstained
Policy_B_ConfidenceGated,1,18,76500.0,WINDOW,0,0.7073,,,,"EEG epoch received — trial 18, subject 1"
Policy_B_ConfidenceGated,1,18,76500.1,INFERENCE,0,0.7073,,,,"Decoder output: class=0, conf=0.707, latency=1.95ms"
Policy_B_ConfidenceGated,1,18,76501.951,REJECTED,0,0.7073,,,,Below threshold (conf=0.707 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,19,81000.0,WINDOW,1,0.8996,,,,"EEG epoch received — trial 19, subject 1"
Policy_B_ConfidenceGated,1,19,81000.1,INFERENCE,1,0.8996,,,,"Decoder output: class=1, conf=0.900, latency=1.95ms"
Policy_B_ConfidenceGated,1,19,81001.946,PROPOSAL,1,0.8996,,,,"First confident prediction (conf=0.900 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,20,85500.0,WINDOW,0,0.9215,,,,"EEG epoch received — trial 20, subject 1"
Policy_B_ConfidenceGated,1,20,85500.1,INFERENCE,0,0.9215,,,,"Decoder output: class=0, conf=0.921, latency=1.92ms"
Policy_B_ConfidenceGated,1,20,85501.917,PROPOSAL,0,0.9215,,,,"First confident prediction (conf=0.921 ≥ 0.83, class=0) — awaiting confirmation"
Policy_B_ConfidenceGated,1,21,90000.0,WINDOW,1,0.8967,,,,"EEG epoch received — trial 21, subject 1"
Policy_B_ConfidenceGated,1,21,90000.1,INFERENCE,1,0.8967,,,,"Decoder output: class=1, conf=0.897, latency=2.52ms"
Policy_B_ConfidenceGated,1,21,90002.525,PROPOSAL,1,0.8967,,,,"First confident prediction (conf=0.897 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,22,94500.0,WINDOW,1,0.9868,,,,"EEG epoch received — trial 22, subject 1"
Policy_B_ConfidenceGated,1,22,94500.1,INFERENCE,1,0.9868,,,,"Decoder output: class=1, conf=0.987, latency=2.02ms"
Policy_B_ConfidenceGated,1,22,94502.021,ACCEPTED,1,0.9868,CLASS_1,True,False,"Confirmed command issued: CLASS_1 (conf=0.987, correct=True, unsafe=False)"
Policy_B_ConfidenceGated,1,22,94502.121,RETRY,1,0.9868,CLASS_1,True,False,User repeated class=1 after trial 21 was abstained
Policy_B_ConfidenceGated,1,23,99000.0,WINDOW,1,0.8605,,,,"EEG epoch received — trial 23, subject 1"
Policy_B_ConfidenceGated,1,23,99000.1,INFERENCE,1,0.8605,,,,"Decoder output: class=1, conf=0.861, latency=1.97ms"
Policy_B_ConfidenceGated,1,23,99001.971,PROPOSAL,1,0.8605,,,,"First confident prediction (conf=0.861 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,24,103500.0,WINDOW,1,0.8295,,,,"EEG epoch received — trial 24, subject 1"
Policy_B_ConfidenceGated,1,24,103500.1,INFERENCE,1,0.8295,,,,"Decoder output: class=1, conf=0.830, latency=2.13ms"
Policy_B_ConfidenceGated,1,24,103502.132,REJECTED,1,0.8295,,,,Below threshold (conf=0.830 < 0.83) — no command issued
Policy_B_ConfidenceGated,1,25,108000.0,WINDOW,1,0.9796,,,,"EEG epoch received — trial 25, subject 1"
Policy_B_ConfidenceGated,1,25,108000.1,INFERENCE,1,0.9796,,,,"Decoder output: class=1, conf=0.980, latency=2.09ms"
Policy_B_ConfidenceGated,1,25,108002.093,PROPOSAL,1,0.9796,,,,"First confident prediction (conf=0.980 ≥ 0.83, class=1) — awaiting confirmation"
Policy_B_ConfidenceGated,1,26,112500.0,WINDOW,1,0.9274,,,,"EEG epoch received — trial 26, subject 1"
